LT_time,LT_x,LT_y,LT_z
2.829999999999999183e+00,1.414868058440000027e+02,4.992662671851999789e+02,-2.952517587999730075e-01
2.840000000000000746e+00,1.419998520460000009e+02,4.992625398092000069e+02,-2.851244117999829908e-01
2.850000000000000533e+00,1.425185473919999879e+02,4.992651305232000141e+02,-2.790181248000109804e-01
2.860000000000000320e+00,1.430125098259999845e+02,4.992623274861999789e+02,-2.658982647999770244e-01
2.870000000000000107e+00,1.435181132019999950e+02,4.992661598372000071e+02,-2.637992967999679972e-01
2.879999999999999893e+00,1.440190402160000076e+02,4.992817269682000187e+02,-2.667428028000110030e-01
2.889999999999999680e+00,1.445128098380000097e+02,4.992998549302000129e+02,-2.796970007999869945e-01
2.899999999999999467e+00,1.450163064660000032e+02,4.993055065152000225e+02,-2.956050368000059936e-01
2.909999999999999254e+00,1.455171189980000008e+02,4.992879923361999772e+02,-3.044318937999639929e-01
2.920000000000000817e+00,1.460274287679999929e+02,4.992620234761999995e+02,-3.082267767999840036e-01
2.930000000000000604e+00,1.465332327259999943e+02,4.992448013481999851e+02,-3.150535407999879856e-01
2.940000000000000391e+00,1.470253722919999859e+02,4.992388433451999958e+02,-3.149230397999889797e-01
2.950000000000000178e+00,1.475079540700000109e+02,4.992423948392000170e+02,-3.038281437999639789e-01
2.959999999999999964e+00,1.479926196680000032e+02,4.992620806342000037e+02,-2.957897267999829993e-01
2.969999999999999751e+00,1.484967675759999963e+02,4.992738605701999859e+02,-2.887190897999770134e-01
2.979999999999999538e+00,1.489841390459999957e+02,4.992636911321999946e+02,-2.695746677999730223e-01
2.989999999999999325e+00,1.494877144899999735e+02,4.992504084541999987e+02,-2.594157157999810170e-01
3.000000000000000888e+00,1.499938896219999833e+02,4.992442289012000174e+02,-2.652813498000100023e-01
3.010000000000000675e+00,1.504945863820000227e+02,4.992287396822000005e+02,-2.661153247999870075e-01
3.020000000000000462e+00,1.510007047380000245e+02,4.992235549691999950e+02,-2.729844877999920150e-01
3.030000000000000249e+00,1.514974142599999709e+02,4.992428240721999941e+02,-2.939421098000060129e-01
3.040000000000000036e+00,1.520010547360000146e+02,4.992635011201999760e+02,-3.119031377999790244e-01
3.049999999999999822e+00,1.524925127679999832e+02,4.992694847252000159e+02,-3.228149908000019774e-01
3.059999999999999609e+00,1.530077879279999706e+02,4.992618108432000099e+02,-3.316733477999599944e-01
3.069999999999999396e+00,1.535123630780000212e+02,4.992485639962000050e+02,-3.275143387999990274e-01
3.079999999999999183e+00,1.540066129439999827e+02,4.992407303112000250e+02,-3.253767377999889909e-01
3.090000000000000746e+00,1.545223149440000157e+02,4.992431218041999728e+02,-3.272704657999980227e-01
3.100000000000000533e+00,1.550163929280000161e+02,4.992382973352000022e+02,-3.211434937999699812e-01
3.110000000000000320e+00,1.555126938760000144e+02,4.992296216162000064e+02,-3.070023877999589756e-01
3.120000000000000107e+00,1.559924254900000165e+02,4.992480099361999919e+02,-3.029605167999970261e-01
3.129999999999999893e+00,1.564878494280000041e+02,4.992722491601999764e+02,-3.139358947999639771e-01
3.139999999999999680e+00,1.569843238120000137e+02,4.992605395292000026e+02,-3.107841177999789983e-01
3.149999999999999467e+00,1.574888129999999933e+02,4.992312547391999829e+02,-3.085685577999690010e-01
3.159999999999999254e+00,1.580065994440000168e+02,4.992146848471999760e+02,-3.243950157999889727e-01
3.170000000000000817e+00,1.584978575179999893e+02,4.992066272452000248e+02,-3.372573877999660019e-01
3.180000000000000604e+00,1.590048043639999946e+02,4.992044769952000252e+02,-3.491371047999670130e-01
3.190000000000000391e+00,1.595041358359999890e+02,4.992129062721999730e+02,-3.620558477999999969e-01
3.200000000000000178e+00,1.599994718140000032e+02,4.992211393051999835e+02,-3.659747287999620124e-01
3.209999999999999964e+00,1.604926952719999917e+02,4.992312833002000048e+02,-3.619007698000000217e-01
3.219999999999999751e+00,1.609850904620000165e+02,4.992383893041999841e+02,-3.538162507999609852e-01
3.229999999999999538e+00,1.614838739940000210e+02,4.992388628382000206e+02,-3.417068847999609749e-01
3.239999999999999325e+00,1.619832829499999889e+02,4.992283790202000091e+02,-3.225586758000120180e-01
3.250000000000000888e+00,1.624823516939999877e+02,4.992238571862000072e+02,-3.114316287999879806e-01
3.260000000000000675e+00,1.629800814079999896e+02,4.992252473931999930e+02,-3.063257767999930103e-01
3.270000000000000462e+00,1.634676574979999941e+02,4.992290450741999734e+02,-3.062307097999930061e-01
3.280000000000000249e+00,1.639677602400000183e+02,4.992415107101999752e+02,-3.231635477999890149e-01
3.290000000000000036e+00,1.644670364899999981e+02,4.992509101311999871e+02,-3.440857778000029898e-01
3.299999999999999822e+00,1.649632289919999835e+02,4.992441429482000217e+02,-3.549515917999709891e-01
3.309999999999999609e+00,1.654684059719999709e+02,4.992379028682000239e+02,-3.618172407999760143e-01
3.319999999999999396e+00,1.659695899000000168e+02,4.992314277361999757e+02,-3.706829617999909954e-01
3.329999999999999183e+00,1.664824376980000125e+02,4.992136344571999871e+02,-3.695060918000149797e-01
3.340000000000000746e+00,1.669765982719999897e+02,4.991898157492000223e+02,-3.543120297999710067e-01
3.350000000000000533e+00,1.674787193579999780e+02,4.991844630162000271e+02,-3.441813787999800089e-01
3.360000000000000320e+00,1.679688323660000151e+02,4.991964539182000067e+02,-3.341145887999890096e-01
3.370000000000000107e+00,1.684434000059999903e+02,4.992175699872000223e+02,-3.250834577999749953e-01
3.379999999999999893e+00,1.689451528459999849e+02,4.992362139172000184e+02,-3.210375898000120132e-01
3.389999999999999680e+00,1.694350661180000088e+02,4.992341600842000275e+02,-3.139213128000070130e-01
3.399999999999999467e+00,1.699484567499999912e+02,4.992244036921999850e+02,-3.147726897999830187e-01
3.409999999999999254e+00,1.704594534240000030e+02,4.992214936542000032e+02,-3.236488057999989953e-01
3.420000000000000817e+00,1.709724484000000189e+02,4.992186729182000136e+02,-3.395248377999610101e-01
3.430000000000000604e+00,1.714869531780000216e+02,4.992069485651999798e+02,-3.483690757999750032e-01
3.440000000000000391e+00,1.719803765519999956e+02,4.991960486652000100e+02,-3.502208667999849867e-01
3.450000000000000178e+00,1.724865819799999827e+02,4.992068842552000092e+02,-3.601465507999759841e-01
3.459999999999999964e+00,1.729724766080000222e+02,4.992225912412000071e+02,-3.640939007999949850e-01
3.469999999999999751e+00,1.734660420540000132e+02,4.992267450282000141e+02,-3.599987317999759906e-01
3.479999999999999538e+00,1.739585779419999767e+02,4.992138407851999773e+02,-3.478435577999750006e-01
3.489999999999999325e+00,1.744527950699999792e+02,4.991890307652000160e+02,-3.306459727999789822e-01
3.500000000000000888e+00,1.749583670399999846e+02,4.991758656132000169e+02,-3.194869848000119750e-01
3.510000000000000675e+00,1.754572665659999871e+02,4.991743106591999890e+02,-3.163704947999689820e-01
3.520000000000000462e+00,1.759736238419999950e+02,4.991827669991999983e+02,-3.132854417999840213e-01
3.530000000000000249e+00,1.764778857459999699e+02,4.991925501992000136e+02,-3.062077347999779819e-01
3.540000000000000036e+00,1.769723680860000172e+02,4.992157375841999851e+02,-3.161796047999699821e-01
3.549999999999999822e+00,1.774821700219999911e+02,4.992337579942000048e+02,-3.351298957999759853e-01
3.559999999999999609e+00,1.779837518260000024e+02,4.992203119261999973e+02,-3.389709017999940066e-01
3.569999999999999396e+00,1.784887842919999912e+02,4.991990569672000220e+02,-3.407835768000039844e-01
3.579999999999999183e+00,1.789943600359999891e+02,4.991858318391999774e+02,-3.466244867999759838e-01
3.590000000000000746e+00,1.794866703739999707e+02,4.991768822601999887e+02,-3.454833867999990149e-01
3.600000000000000533e+00,1.799780375600000184e+02,4.991669055382000124e+02,-3.363388207999840063e-01
3.610000000000000320e+00,1.804581937519999997e+02,4.991603094111999894e+02,-3.232086498000070196e-01
3.620000000000000107e+00,1.809450843120000059e+02,4.991761122042000238e+02,-3.161560448000029777e-01
3.629999999999999893e+00,1.814407894660000125e+02,4.991954195641999945e+02,-3.101138497999739729e-01
3.639999999999999680e+00,1.819401162760000261e+02,4.992039229292000186e+02,-3.020327187999929941e-01
3.649999999999999467e+00,1.824547620160000179e+02,4.992072699031999718e+02,-2.999300267999829850e-01
3.659999999999999254e+00,1.829648144280000110e+02,4.992033503622000126e+02,-2.958027067999640103e-01
3.670000000000000817e+00,1.834781482839999853e+02,4.991945888102000026e+02,-2.976576127999729926e-01
3.680000000000000604e+00,1.839955914079999957e+02,4.991840302941999994e+02,-3.075053167999640125e-01
3.690000000000000391e+00,1.845002262200000018e+02,4.991697427432000040e+02,-3.153427008000019849e-01
3.700000000000000178e+00,1.850072291760000098e+02,4.991666082372000233e+02,-3.232189067999849952e-01
3.709999999999999964e+00,1.854851951420000091e+02,4.991808396952000066e+02,-3.331628537999760109e-01
3.719999999999999751e+00,1.859705478239999934e+02,4.991884956822000277e+02,-3.390819328000029831e-01
3.729999999999999538e+00,1.864570936900000220e+02,4.991752459172000158e+02,-3.279268787999800039e-01
3.739999999999999325e+00,1.869538510659999702e+02,4.991585761982000236e+02,-3.157574807999790067e-01
3.750000000000000888e+00,1.874660144439999954e+02,4.991527703912000220e+02,-3.126230427999939776e-01
3.760000000000000675e+00,1.879650820780000231e+02,4.991482661971999732e+02,-2.964960257999729731e-01
3.770000000000000462e+00,1.884715689440000119e+02,4.991541663951999794e+02,-2.904041308000019916e-01
3.780000000000000249e+00,1.889667325959999857e+02,4.991654157002000147e+02,-2.883336527999920129e-01
3.790000000000000036e+00,1.894608415420000256e+02,4.991775957901999732e+02,-2.892667127999690169e-01
3.799999999999999822e+00,1.899591145339999798e+02,4.991870158282000034e+02,-2.881890957999920233e-01
3.809999999999999609e+00,1.904524535420000007e+02,4.991951383911999756e+02,-2.911080247999779935e-01
3.819999999999999396e+00,1.909581156919999785e+02,4.991979441501999872e+02,-2.970054738000070249e-01
3.829999999999999183e+00,1.914500279320000118e+02,4.991959690351999939e+02,-2.998890947999929835e-01
3.840000000000000746e+00,1.919473305839999853e+02,4.991872973952000052e+02,-3.007478777999699759e-01
3.850000000000000533e+00,1.924516779639999982e+02,4.991780404922000116e+02,-2.976030027999839733e-01
3.860000000000000320e+00,1.929523155059999908e+02,4.991635849212000267e+02,-2.884405727999689861e-01
3.870000000000000107e+00,1.934603713920000132e+02,4.991595478542000137e+02,-2.853132887999830225e-01
3.879999999999999893e+00,1.939599858560000030e+02,4.991630170432000000e+02,-2.892144108000019864e-01
3.889999999999999680e+00,1.944522374200000172e+02,4.991550940562000278e+02,-2.800768937999870145e-01
3.899999999999999467e+00,1.949525316419999967e+02,4.991466498611999896e+02,-2.649357098000019728e-01
3.909999999999999254e+00,1.954455273300000044e+02,4.991607838002000221e+02,-2.618758847999579920e-01
3.920000000000000817e+00,1.959543852259999994e+02,4.991777911792000282e+02,-2.688227337999630207e-01
3.930000000000000604e+00,1.964684874659999991e+02,4.991731118501999731e+02,-2.616918127999590116e-01
3.940000000000000391e+00,1.969745149760000231e+02,4.991519668102000082e+02,-2.485045567999820126e-01
3.950000000000000178e+00,1.974704770440000061e+02,4.991492319071999759e+02,-2.483845767999809939e-01
3.959999999999999964e+00,1.979541478200000029e+02,4.991688042551999729e+02,-2.563460847999620151e-01
3.969999999999999751e+00,1.984455212639999786e+02,4.991938138511999909e+02,-2.673250817999869855e-01
3.979999999999999538e+00,1.989434805239999946e+02,4.991911858902000176e+02,-2.692050477999969882e-01
3.989999999999999325e+00,1.994434625679999726e+02,4.991706690002000073e+02,-2.640214048000020242e-01
4.000000000000000888e+00,1.999458138659999804e+02,4.991612875152000015e+02,-2.638765538000020228e-01
4.010000000000000675e+00,2.004443998819999706e+02,4.991476810341999908e+02,-2.647176407999770054e-01
4.020000000000000462e+00,2.009515419819999806e+02,4.991245609772000194e+02,-2.615232337999919832e-01
4.030000000000000249e+00,2.014595653519999701e+02,4.991035440471999891e+02,-2.443359597999950061e-01
4.040000000000000036e+00,2.019492232640000111e+02,4.991235077811999759e+02,-2.382974257999669887e-01
4.049999999999999822e+00,2.024641876619999721e+02,4.991739102401999730e+02,-2.473607497999809890e-01
4.059999999999999609e+00,2.029482837240000208e+02,4.992035726592000060e+02,-2.413576708000089999e-01
4.069999999999999396e+00,2.034464663140000198e+02,4.991970253142000047e+02,-2.222236228000039893e-01
4.079999999999999183e+00,2.039481345240000110e+02,4.991996101331999967e+02,-2.261211677999669933e-01
4.090000000000000746e+00,2.044599843920000239e+02,4.991817527992000123e+02,-2.269443067999999952e-01
4.100000000000000533e+00,2.049716329699999733e+02,4.991498754262000261e+02,-2.237180008000130005e-01
4.110000000000000320e+00,2.054609183339999845e+02,4.991237326511999868e+02,-2.205169017999699943e-01
4.120000000000000107e+00,2.059621908880000092e+02,4.991332531261999748e+02,-2.394391017999769888e-01
4.129999999999999893e+00,2.064470891400000028e+02,4.991488713612000083e+02,-2.523864188000100039e-01
4.139999999999999680e+00,2.069286754299999984e+02,4.991523199921999776e+02,-2.542914657999629791e-01
4.149999999999999467e+00,2.074362203320000049e+02,4.991572364851999737e+02,-2.601959427999919749e-01
4.159999999999999254e+00,2.079428797460000169e+02,4.991601168831999757e+02,-2.610934007999670126e-01
4.170000000000000817e+00,2.084508220800000231e+02,4.991580694962000280e+02,-2.599731747999909914e-01
4.180000000000000604e+00,2.089608747139999991e+02,4.991541464271999757e+02,-2.568458488000049944e-01
4.190000000000000391e+00,2.094669325200000003e+02,4.991500165301999914e+02,-2.477186427999910068e-01
4.200000000000000178e+00,2.099728758859999971e+02,4.991478904251999893e+02,-2.365985187999669892e-01
4.209999999999999964e+00,2.104670404980000171e+02,4.991590933151999820e+02,-2.315280797999710038e-01
4.219999999999999751e+00,2.109580973239999935e+02,4.991721007762000113e+02,-2.324647378000040121e-01
4.229999999999999538e+00,2.114564282019999837e+02,4.991805083341999989e+02,-2.353835617999900098e-01
4.239999999999999325e+00,2.119473411800000235e+02,4.991784903321999991e+02,-2.342672278000139940e-01
4.250000000000000888e+00,2.124432489139999802e+02,4.991767114612000000e+02,-2.461507107999580113e-01
4.260000000000000675e+00,2.129403816820000088e+02,4.991710172851999801e+02,-2.520200687999860079e-01
4.270000000000000462e+00,2.134450149400000214e+02,4.991567544302000101e+02,-2.528574947999620015e-01
4.280000000000000249e+00,2.139555818879999833e+02,4.991438248811999756e+02,-2.556983178000050150e-01
4.290000000000000036e+00,2.144621551179999983e+02,4.991306708641999990e+02,-2.575392307999579966e-01
4.299999999999999822e+00,2.149642777579999802e+02,4.991252934351999784e+02,-2.544085377999720232e-01
4.309999999999999609e+00,2.154589279840000131e+02,4.991455351082000220e+02,-2.503698868000099886e-01
4.319999999999999396e+00,2.159497860039999750e+02,4.991795688241999756e+02,-2.503807648000099806e-01
4.329999999999999183e+00,2.164602957739999738e+02,4.992027262732000281e+02,-2.443488597999819989e-01
4.340000000000000746e+00,2.169562542900000039e+02,4.992000478182000052e+02,-2.282289757999619861e-01
4.350000000000000533e+00,2.174608857719999833e+02,4.991858131871999831e+02,-2.210664498000139977e-01
4.360000000000000320e+00,2.179696832980000067e+02,4.991687867521999920e+02,-2.208931928000139877e-01
4.370000000000000107e+00,2.184656148479999729e+02,4.991490402342000152e+02,-2.157131687999609970e-01
4.379999999999999893e+00,2.189617479099999855e+02,4.991433102272000042e+02,-2.155825837999610084e-01
4.389999999999999680e+00,2.194536338919999707e+02,4.991593415671999878e+02,-2.245297777999759881e-01
4.399999999999999467e+00,2.199511687959999904e+02,4.991816945251999869e+02,-2.364980377999759964e-01
4.409999999999999254e+00,2.204461621199999968e+02,4.991959283502000062e+02,-2.374381468000099915e-01
4.420000000000000817e+00,2.209320242320000034e+02,4.991946554731999868e+02,-2.273255067999619961e-01
4.430000000000000604e+00,2.214317821000000208e+02,4.992131571812000175e+02,-2.312796327999810109e-01
4.440000000000000391e+00,2.219350462959999959e+02,4.992228727982000009e+02,-2.272019287999620107e-01
4.450000000000000178e+00,2.224437576799999761e+02,4.992248970502000134e+02,-2.200958578000140053e-01
