time,leftedge,rightedge,gap,x,y_LE,y_RE
1.713000000000000078e+00,3.467000000000000082e+00,9.560999999999999943e+00,6.094000000000000306e+00,9.185971685971686118e-02,1.250000000000000000e+02,1.279389999999999930e+02
1.721999999999999975e+00,3.479999999999999982e+00,9.586999999999999744e+00,6.107000000000000206e+00,9.234234234234234284e-02,1.250000000000000000e+02,1.279129999999999967e+02
1.731000000000000094e+00,3.491999999999999993e+00,9.576000000000000512e+00,6.083999999999999631e+00,9.282496782496782450e-02,1.250000000000000000e+02,1.279240000000000066e+02
1.739000000000000101e+00,3.504999999999999893e+00,9.550000000000000711e+00,6.044999999999999929e+00,9.325396825396825573e-02,1.250000000000000000e+02,1.279500000000000028e+02
1.747999999999999998e+00,3.491999999999999993e+00,9.526999999999999247e+00,6.035000000000000142e+00,9.373659373659373739e-02,1.250000000000000000e+02,1.279729999999999990e+02
1.756000000000000005e+00,3.454000000000000181e+00,9.487000000000000099e+00,6.033000000000000362e+00,9.416559416559416862e-02,1.250000000000000000e+02,1.280130000000000052e+02
1.764999999999999902e+00,3.428999999999999826e+00,9.512000000000000455e+00,6.083000000000000185e+00,9.464821964821965028e-02,1.250000000000000000e+02,1.279879999999999995e+02
1.774000000000000021e+00,3.455999999999999961e+00,9.525000000000000355e+00,6.068999999999999950e+00,9.513084513084513194e-02,1.250000000000000000e+02,1.279749999999999943e+02
1.782999999999999918e+00,3.467999999999999972e+00,9.525999999999999801e+00,6.057999999999999829e+00,9.561347061347061360e-02,1.250000000000000000e+02,1.279740000000000038e+02
1.792000000000000037e+00,3.504999999999999893e+00,9.525999999999999801e+00,6.020999999999999908e+00,9.609609609609609526e-02,1.250000000000000000e+02,1.279740000000000038e+02
1.800000000000000044e+00,3.531000000000000139e+00,9.528000000000000469e+00,5.996999999999999886e+00,9.652509652509652649e-02,1.250000000000000000e+02,1.279719999999999942e+02
1.812999999999999945e+00,3.529999999999999805e+00,9.528000000000000469e+00,5.998000000000000220e+00,9.722222222222222376e-02,1.250000000000000000e+02,1.279719999999999942e+02
1.822000000000000064e+00,3.556000000000000050e+00,9.525999999999999801e+00,5.969999999999999751e+00,9.770484770484770543e-02,1.250000000000000000e+02,1.279740000000000038e+02
1.834999999999999964e+00,3.516000000000000014e+00,9.489000000000000767e+00,5.972999999999999865e+00,9.840197340197340270e-02,1.250000000000000000e+02,1.280109999999999957e+02
1.844000000000000083e+00,3.479999999999999982e+00,9.439000000000000057e+00,5.958999999999999631e+00,9.888459888459888436e-02,1.250000000000000000e+02,1.280610000000000070e+02
1.852000000000000091e+00,3.479999999999999982e+00,9.438000000000000611e+00,5.958000000000000185e+00,9.931359931359931559e-02,1.250000000000000000e+02,1.280620000000000118e+02
1.860999999999999988e+00,3.454000000000000181e+00,9.425000000000000711e+00,5.971000000000000085e+00,9.979622479622479725e-02,1.250000000000000000e+02,1.280749999999999886e+02
1.868999999999999995e+00,3.467000000000000082e+00,9.451000000000000512e+00,5.983999999999999986e+00,1.002252252252252285e-01,1.250000000000000000e+02,1.280490000000000066e+02
1.883000000000000007e+00,3.479999999999999982e+00,9.489000000000000767e+00,6.009000000000000341e+00,1.009759759759759762e-01,1.250000000000000000e+02,1.280109999999999957e+02
1.891000000000000014e+00,3.531000000000000139e+00,9.576000000000000512e+00,6.044999999999999929e+00,1.014049764049764074e-01,1.250000000000000000e+02,1.279240000000000066e+02
1.899999999999999911e+00,3.556000000000000050e+00,9.612000000000000099e+00,6.056000000000000050e+00,1.018876018876018891e-01,1.250000000000000000e+02,1.278880000000000052e+02
1.909000000000000030e+00,3.531000000000000139e+00,9.612000000000000099e+00,6.081000000000000405e+00,1.023702273702273707e-01,1.250000000000000000e+02,1.278880000000000052e+02
1.921999999999999931e+00,3.531000000000000139e+00,9.589000000000000412e+00,6.057999999999999829e+00,1.030673530673530680e-01,1.250000000000000000e+02,1.279110000000000014e+02
1.931000000000000050e+00,3.531000000000000139e+00,9.587999999999999190e+00,6.057000000000000384e+00,1.035499785499785497e-01,1.250000000000000000e+02,1.279120000000000061e+02
1.939000000000000057e+00,3.531000000000000139e+00,9.586999999999999744e+00,6.056000000000000050e+00,1.039789789789789809e-01,1.250000000000000000e+02,1.279129999999999967e+02
1.947999999999999954e+00,3.504000000000000004e+00,9.576000000000000512e+00,6.072000000000000064e+00,1.044616044616044626e-01,1.250000000000000000e+02,1.279240000000000066e+02
1.955999999999999961e+00,3.516999999999999904e+00,9.573000000000000398e+00,6.056000000000000050e+00,1.048906048906048938e-01,1.250000000000000000e+02,1.279269999999999925e+02
1.969000000000000083e+00,3.529999999999999805e+00,9.586000000000000298e+00,6.056000000000000050e+00,1.055877305877305911e-01,1.250000000000000000e+02,1.279140000000000015e+02
1.977999999999999980e+00,3.541999999999999815e+00,9.624000000000000554e+00,6.081999999999999851e+00,1.060703560703560727e-01,1.250000000000000000e+02,1.278760000000000048e+02
1.987000000000000099e+00,3.529999999999999805e+00,9.586000000000000298e+00,6.056000000000000050e+00,1.065529815529815544e-01,1.250000000000000000e+02,1.279140000000000015e+02
2.000000000000000000e+00,3.541999999999999815e+00,9.596999999999999531e+00,6.054999999999999716e+00,1.072501072501072517e-01,1.250000000000000000e+02,1.279030000000000058e+02
2.008999999999999897e+00,3.491000000000000103e+00,9.558999999999999275e+00,6.067999999999999616e+00,1.077327327327327333e-01,1.250000000000000000e+02,1.279410000000000025e+02
2.017999999999999794e+00,3.478000000000000203e+00,9.547000000000000597e+00,6.068999999999999950e+00,1.082153582153582011e-01,1.250000000000000000e+02,1.279530000000000030e+02
2.025999999999999801e+00,3.479000000000000092e+00,9.555999999999999162e+00,6.076999999999999957e+00,1.086443586443586323e-01,1.250000000000000000e+02,1.279440000000000026e+02
2.035000000000000142e+00,3.464999999999999858e+00,9.545999999999999375e+00,6.081000000000000405e+00,1.091269841269841417e-01,1.250000000000000000e+02,1.279540000000000077e+02
2.044000000000000039e+00,3.491000000000000103e+00,9.547000000000000597e+00,6.056000000000000050e+00,1.096096096096096095e-01,1.250000000000000000e+02,1.279530000000000030e+02
2.052000000000000046e+00,3.479999999999999982e+00,9.548000000000000043e+00,6.067999999999999616e+00,1.100386100386100408e-01,1.250000000000000000e+02,1.279519999999999982e+02
2.060999999999999943e+00,3.479000000000000092e+00,9.535000000000000142e+00,6.056000000000000050e+00,1.105212355212355224e-01,1.250000000000000000e+02,1.279650000000000034e+02
2.069999999999999840e+00,3.504000000000000004e+00,9.558999999999999275e+00,6.054999999999999716e+00,1.110038610038609902e-01,1.250000000000000000e+02,1.279410000000000025e+02
2.077999999999999847e+00,3.504000000000000004e+00,9.558999999999999275e+00,6.054999999999999716e+00,1.114328614328614214e-01,1.250000000000000000e+02,1.279410000000000025e+02
2.087000000000000188e+00,3.516000000000000014e+00,9.548000000000000043e+00,6.032000000000000028e+00,1.119154869154869308e-01,1.250000000000000000e+02,1.279519999999999982e+02
2.096000000000000085e+00,3.528999999999999915e+00,9.557999999999999829e+00,6.028999999999999915e+00,1.123981123981123986e-01,1.250000000000000000e+02,1.279420000000000073e+02
2.104999999999999982e+00,3.528999999999999915e+00,9.545999999999999375e+00,6.017000000000000348e+00,1.128807378807378803e-01,1.250000000000000000e+02,1.279540000000000077e+02
2.112999999999999989e+00,3.503000000000000114e+00,9.532000000000000028e+00,6.028999999999999915e+00,1.133097383097383115e-01,1.250000000000000000e+02,1.279680000000000035e+02
2.121999999999999886e+00,3.490000000000000213e+00,9.506000000000000227e+00,6.016000000000000014e+00,1.137923637923637932e-01,1.250000000000000000e+02,1.279939999999999998e+02
2.129999999999999893e+00,3.463999999999999968e+00,9.506000000000000227e+00,6.041999999999999815e+00,1.142213642213642105e-01,1.250000000000000000e+02,1.279939999999999998e+02
2.140000000000000124e+00,3.464999999999999858e+00,9.505000000000000782e+00,6.040000000000000036e+00,1.147576147576147704e-01,1.250000000000000000e+02,1.279950000000000045e+02
2.148000000000000131e+00,3.463999999999999968e+00,9.519999999999999574e+00,6.056000000000000050e+00,1.151866151866152016e-01,1.250000000000000000e+02,1.279800000000000040e+02
2.157000000000000028e+00,3.491000000000000103e+00,9.544000000000000483e+00,6.052999999999999936e+00,1.156692406692406694e-01,1.250000000000000000e+02,1.279560000000000031e+02
2.169999999999999929e+00,3.478000000000000203e+00,9.531000000000000583e+00,6.052999999999999936e+00,1.163663663663663667e-01,1.250000000000000000e+02,1.279689999999999941e+02
2.177999999999999936e+00,3.516000000000000014e+00,9.545999999999999375e+00,6.030000000000000249e+00,1.167953667953667979e-01,1.250000000000000000e+02,1.279540000000000077e+02
2.186999999999999833e+00,3.503000000000000114e+00,9.532000000000000028e+00,6.028999999999999915e+00,1.172779922779922657e-01,1.250000000000000000e+02,1.279680000000000035e+02
2.200000000000000178e+00,3.490000000000000213e+00,9.534000000000000696e+00,6.043999999999999595e+00,1.179751179751179907e-01,1.250000000000000000e+02,1.279659999999999940e+02
2.209000000000000075e+00,3.490000000000000213e+00,9.507999999999999119e+00,6.017999999999999794e+00,1.184577434577434585e-01,1.250000000000000000e+02,1.279920000000000044e+02
2.222999999999999865e+00,3.452999999999999847e+00,9.494999999999999218e+00,6.041999999999999815e+00,1.192084942084942062e-01,1.250000000000000000e+02,1.280049999999999955e+02
2.230999999999999872e+00,3.451999999999999957e+00,9.505000000000000782e+00,6.052999999999999936e+00,1.196374946374946374e-01,1.250000000000000000e+02,1.279950000000000045e+02
2.244000000000000217e+00,3.439000000000000057e+00,9.505000000000000782e+00,6.065999999999999837e+00,1.203346203346203486e-01,1.250000000000000000e+02,1.279950000000000045e+02
2.251999999999999780e+00,3.439000000000000057e+00,9.503999999999999559e+00,6.065000000000000391e+00,1.207636207636207520e-01,1.250000000000000000e+02,1.279959999999999951e+02
2.265000000000000124e+00,3.476999999999999869e+00,9.531000000000000583e+00,6.054000000000000270e+00,1.214607464607464632e-01,1.250000000000000000e+02,1.279689999999999941e+02
2.274000000000000021e+00,3.488999999999999879e+00,9.555999999999999162e+00,6.067000000000000171e+00,1.219433719433719449e-01,1.250000000000000000e+02,1.279440000000000026e+02
2.282999999999999918e+00,3.476999999999999869e+00,9.542999999999999261e+00,6.065999999999999837e+00,1.224259974259974265e-01,1.250000000000000000e+02,1.279569999999999936e+02
2.290999999999999925e+00,3.452999999999999847e+00,9.519000000000000128e+00,6.065999999999999837e+00,1.228549978549978577e-01,1.250000000000000000e+02,1.279809999999999945e+02
2.305000000000000160e+00,3.478000000000000203e+00,9.531000000000000583e+00,6.052999999999999936e+00,1.236057486057486193e-01,1.250000000000000000e+02,1.279689999999999941e+02
2.313000000000000167e+00,3.476999999999999869e+00,9.542999999999999261e+00,6.065999999999999837e+00,1.240347490347490506e-01,1.250000000000000000e+02,1.279569999999999936e+02
2.322000000000000064e+00,3.451999999999999957e+00,9.519999999999999574e+00,6.067999999999999616e+00,1.245173745173745183e-01,1.250000000000000000e+02,1.279800000000000040e+02
2.330999999999999961e+00,3.478000000000000203e+00,9.532000000000000028e+00,6.054000000000000270e+00,1.250000000000000000e-01,1.250000000000000000e+02,1.279680000000000035e+02
2.343999999999999861e+00,3.516000000000000014e+00,9.557000000000000384e+00,6.041000000000000369e+00,1.256971256971256834e-01,1.250000000000000000e+02,1.279429999999999978e+02
2.353000000000000203e+00,3.552999999999999936e+00,9.582000000000000739e+00,6.028999999999999915e+00,1.261797511797511928e-01,1.250000000000000000e+02,1.279180000000000064e+02
2.366000000000000103e+00,3.552999999999999936e+00,9.582000000000000739e+00,6.028999999999999915e+00,1.268768768768768762e-01,1.250000000000000000e+02,1.279180000000000064e+02
2.374000000000000110e+00,3.528000000000000025e+00,9.555999999999999162e+00,6.027999999999999581e+00,1.273058773058773074e-01,1.250000000000000000e+02,1.279440000000000026e+02
2.387000000000000011e+00,3.515000000000000124e+00,9.557000000000000384e+00,6.041999999999999815e+00,1.280030030030030186e-01,1.250000000000000000e+02,1.279429999999999978e+02
2.395999999999999908e+00,3.490000000000000213e+00,9.519000000000000128e+00,6.028999999999999915e+00,1.284856284856284725e-01,1.250000000000000000e+02,1.279809999999999945e+02
2.408999999999999808e+00,3.464999999999999858e+00,9.506000000000000227e+00,6.041000000000000369e+00,1.291827541827541836e-01,1.250000000000000000e+02,1.279939999999999998e+02
2.418000000000000149e+00,3.452999999999999847e+00,9.506000000000000227e+00,6.052999999999999936e+00,1.296653796653796653e-01,1.250000000000000000e+02,1.279939999999999998e+02
2.426000000000000156e+00,3.464999999999999858e+00,9.529999999999999361e+00,6.065000000000000391e+00,1.300943800943800965e-01,1.250000000000000000e+02,1.279699999999999989e+02
2.439000000000000057e+00,3.490000000000000213e+00,9.555999999999999162e+00,6.065999999999999837e+00,1.307915057915058077e-01,1.250000000000000000e+02,1.279440000000000026e+02
2.447999999999999954e+00,3.516000000000000014e+00,9.555999999999999162e+00,6.040000000000000036e+00,1.312741312741312616e-01,1.250000000000000000e+02,1.279440000000000026e+02
2.456999999999999851e+00,3.528999999999999915e+00,9.580000000000000071e+00,6.051000000000000156e+00,1.317567567567567433e-01,1.250000000000000000e+02,1.279200000000000017e+02
2.466000000000000192e+00,3.528999999999999915e+00,9.586999999999999744e+00,6.057999999999999829e+00,1.322393822393822527e-01,1.250000000000000000e+02,1.279129999999999967e+02
2.474000000000000199e+00,3.515000000000000124e+00,9.598000000000000753e+00,6.083000000000000185e+00,1.326683826683826839e-01,1.250000000000000000e+02,1.279020000000000010e+02
2.482000000000000206e+00,3.528000000000000025e+00,9.586000000000000298e+00,6.057999999999999829e+00,1.330973830973831151e-01,1.250000000000000000e+02,1.279140000000000015e+02
2.491999999999999993e+00,3.528000000000000025e+00,9.576999999999999957e+00,6.049000000000000377e+00,1.336336336336336472e-01,1.250000000000000000e+02,1.279230000000000018e+02
2.500000000000000000e+00,3.528000000000000025e+00,9.573000000000000398e+00,6.044999999999999929e+00,1.340626340626340784e-01,1.250000000000000000e+02,1.279269999999999925e+02
2.512999999999999901e+00,3.528000000000000025e+00,9.563000000000000611e+00,6.035000000000000142e+00,1.347597597597597618e-01,1.250000000000000000e+02,1.279369999999999976e+02
2.521999999999999797e+00,3.516000000000000014e+00,9.544000000000000483e+00,6.027999999999999581e+00,1.352423852423852435e-01,1.250000000000000000e+02,1.279560000000000031e+02
2.531000000000000139e+00,3.515000000000000124e+00,9.553000000000000824e+00,6.038000000000000256e+00,1.357250107250107252e-01,1.250000000000000000e+02,1.279470000000000027e+02
2.540000000000000036e+00,3.515000000000000124e+00,9.566000000000000725e+00,6.051000000000000156e+00,1.362076362076362068e-01,1.250000000000000000e+02,1.279339999999999975e+02
2.548000000000000043e+00,3.528000000000000025e+00,9.564999999999999503e+00,6.036999999999999922e+00,1.366366366366366381e-01,1.250000000000000000e+02,1.279350000000000023e+02
2.560999999999999943e+00,3.528000000000000025e+00,9.569000000000000838e+00,6.041000000000000369e+00,1.373337623337623215e-01,1.250000000000000000e+02,1.279309999999999974e+02
2.568999999999999950e+00,3.528000000000000025e+00,9.569000000000000838e+00,6.041000000000000369e+00,1.377627627627627527e-01,1.250000000000000000e+02,1.279309999999999974e+02
2.579000000000000181e+00,3.540999999999999925e+00,9.570999999999999730e+00,6.030000000000000249e+00,1.382990132990133125e-01,1.250000000000000000e+02,1.279290000000000020e+02
2.591000000000000192e+00,3.528000000000000025e+00,9.570000000000000284e+00,6.041999999999999815e+00,1.389425139425139455e-01,1.250000000000000000e+02,1.279300000000000068e+02
