mcmc_index,x_mm,centerline,top_edge,bottom_edge
0,956.9892473118279,-0.5674998559944786,2.600146223727691,-3.7351459357166483
0,959.6774193548387,-0.6600899295816224,2.5035490087727146,-3.8237288679359596
0,962.3655913978494,-0.7187940035323941,2.4379556447866717,-3.8755436518514594
0,965.0537634408602,-0.6983417082150682,2.4523195978521226,-3.8490030142822595
0,967.7419354838709,-0.6799029519042594,2.4880531343444012,-3.8478590381529205
0,970.4301075268817,-0.6484165839532301,2.5299249188152215,-3.8267580867216813
0,973.1182795698924,-0.6951007615418032,2.4785730165127484,-3.8687745395963553
0,975.8064516129032,-0.6687444780445515,2.506626024646012,-3.8441149807351147
0,978.4946236559139,-0.6432405217879451,2.5106539223982702,-3.797134965974161
0,981.1827956989247,-0.7027015530389611,2.438723436381181,-3.844126542459103
0,983.8709677419354,-0.6762341576521167,2.461713283910655,-3.8141815992148884
0,986.5591397849462,-0.6106981440283578,2.5137047422728944,-3.73510103032961
0,989.2473118279569,-0.6164488131721957,2.5041195155975355,-3.7370171419419274
0,991.9354838709677,-0.6287711502304473,2.50722422767736,-3.7647665281382543
0,994.6236559139784,-0.5828371644564375,2.5672841196568235,-3.7329584485696983
0,997.3118279569892,-0.6636387803561518,2.5020516148893184,-3.829329175601622
0,1000.0,-0.6598454483201472,2.4961520195893483,-3.8158429162296423
